register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date
﻿97315093326,Sala Petita,97314144540,Teatre Nacional de Catalunya,1997-11-11T00:00:00+01:00,2023-02-27T17:44:06.399629+01:00,,,701191,Pl Arts,1,,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,,199635,20001,Telèfons,Tel.,933065700,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431965.11,4583450.627,41.39971764,2.186105257,,,
﻿99400061518,Auditori,92168152008,Centre d'Estudis i Recursos Culturals - Pati Manning,2003-09-26T14:10:00+02:00,2022-09-17T06:04:37.836959+02:00,,,216906,C Montalegre,7,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,207607,20001,Telèfons,Tel.,934022565,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,430335.5442,4581711.515,41.3839145,2.16681291,,,
﻿1331141308,Sala Espai Lliure,75990089577,Teatre Lliure,2001-11-27T00:00:00+01:00,2023-10-03T10:45:53.119060+02:00,,,700685,Pl Margarida Xirgu,1,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,133192,20001,Telèfons,Tel.,932892770,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429538.3452,4580249.752,41.37067945,2.157449326,,,
﻿99400406294,Eòlia Teatre,157183430,Eòlia Escola Superior d'Art Dramàtic,2015-11-16T00:00:00+01:00,2022-09-17T08:29:52.250450+02:00,,,31300,C Bailèn,23,,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,,227153,20001,Telèfons,Tel.,933192397,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431127.3163,4582670.099,41.39261635,2.176172577,,,
﻿99400467597,City Hall Barcelona,,,2016-10-19T10:40:51+02:00,2022-09-17T08:46:54.423018+02:00,,,74506,Rbla Catalunya,2,,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,229055,20006,Telèfons,Informació,932380722,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430475.6627,4582127.404,41.3876724,2.168440834,,,
﻿99400467597,City Hall Barcelona,,,2016-10-19T10:40:51+02:00,2022-09-17T08:46:54.423018+02:00,,,74506,Rbla Catalunya,2,,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,229055,20006,Telèfons,Informació,932380722,TRUE,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,6.5103E+13,430475.6627,4582127.404,41.3876724,2.168440834,,,
﻿99217141611,Mooby  Gran Sarrià Multicines,,,1999-08-05T00:00:00+02:00,2023-06-12T08:38:08.720768+02:00,,,143904,Ronda del General Mitre,34,,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,Barcelona,TRUE,,203314,20001,Telèfons,Tel.,932095658,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,427537.1911,4582843.638,41.39386389,2.133212775,,,
﻿1317124759,Cinesa Diagonal Mar,,,2001-11-13T00:00:00+01:00,2022-09-17T02:32:33.062664+02:00,,,144601,Avinguda Diagonal,3,35,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,Barcelona,TRUE,,,,,,,,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,434692.5413,4584678.819,41.41100584,2.218597754,,,
﻿97239174457,Teatre Poliorama,,,1997-08-27T00:00:00+02:00,2022-11-22T10:34:20.089784+01:00,,,34308,la Rambla,115,,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,,198185,20001,Telèfons,Tel.,933177599,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430664.249,4581737.388,41.38417593,2.170740864,,,
﻿99026100242,Auditori Maria Dolors Camprubí,99026095631,Centre Cívic Tomasa Cuevas - Les Corts,1999-01-26T00:00:00+01:00,2022-07-15T13:48:44.638497+02:00,,,202708,C Dolors Masferrer i Bosch,33,,19,les Corts,4,Les Corts,8028,BARCELONA,TRUE,,201920,20001,Telèfons,Tel.,932916462,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,427119.8654,4581843.537,41.38481868,2.128341679,,,
﻿92086003081,Teatre,92086003071,Centre Moral i Instructiu de Gràcia,1986-04-23T00:00:00+02:00,2021-03-03T22:15:31.814979+01:00,,,288102,C Ros de Olano,9,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,160353,20008,Telèfons,Secretaria,932181964,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429348.6564,4583634.356,41.40114677,2.154786644,,,
﻿92086003106,Centre Artesà Tradicionàrius,,,1984-05-30T00:00:00+02:00,2022-03-11T14:25:29.514826+01:00,,,344407,Trvs Sant Antoni,6,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,160358,20001,Telèfons,Tel.,932184485,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,429344.0214,4583789.628,41.40254484,2.154713078,,,
﻿92086003106,Centre Artesà Tradicionàrius,,,1984-05-30T00:00:00+02:00,2022-03-11T14:25:29.514826+01:00,,,344407,Trvs Sant Antoni,6,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,160358,20001,Telèfons,Tel.,932184485,TRUE,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,6.5103E+13,429344.0214,4583789.628,41.40254484,2.154713078,,,
﻿92086009592,Auditori Eduard Toldrà,92086009589,Conservatori Municipal de Música de Barcelona,1986-04-25T00:00:00+02:00,2022-09-17T04:08:52.506242+02:00,,,49509,C Bruc,110,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,,161698,20001,Telèfons,Tel.,934584302,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,430450.6798,4583041.179,41.39590031,2.168037121,,,
﻿75990133975,Villarroel Teatre,,,1996-09-18T00:00:00+02:00,2023-10-03T10:17:01.864966+02:00,,,363809,Villarroel,87,,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,,145744,20001,Telèfons,Tel.,93 451 12 34,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429558.9907,4581789.195,41.38454651,2.157517256,,,
﻿97331100216,Teatre,75990108406,Centre Educatiu Salesià de Sant Josep,1997-11-27T00:00:00+01:00,2022-09-17T05:35:40.355180+02:00,,,285807,C Rocafort,42,,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,199493,20001,Telèfons,Tel.,934231234,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429424.3142,4581001.586,41.37744099,2.155998403,,,
﻿92168152612,Teatre Tívoli,,,1984-05-30T00:00:00+02:00,2023-02-27T17:45:29.931591+01:00,,,71600,Casp,8,,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,,170984,20001,Telèfons,Tel.,902332211,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430669.2718,4582282.285,41.38908407,2.170738573,,,
﻿99284165916,El Teatre Més Petit,,,1999-10-11T00:00:00+02:00,2023-01-20T14:10:51.024551+01:00,,,109203,Encarnació,25,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429692.5969,4584183.087,41.40611914,2.158837097,,,
﻿93280123622,Auditòrium,92086008847,Edifici Palau de la Generalitat,1993-10-07T00:00:00+01:00,2022-09-17T05:05:16.708303+02:00,,,303705,Pl Sant Jaume,4,,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,TRUE,,174939,20001,Telèfons,Tel.,934024600,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,431170.9801,4581583.985,41.38283778,2.176818217,,,
﻿98097151404,L'Auditori de Barcelona,,,1998-04-07T00:00:00+02:00,2023-02-16T11:25:33.664421+01:00,,,178308,Carrer de Lepant,150,,5,el Fort Pienc,2,Eixample,8013,Barcelona,TRUE,,200811,20003,Telèfons,Centraleta,932479300,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,431885.0338,4583346.434,41.39877242,2.185159128,,,
﻿98097151404,L'Auditori de Barcelona,,,1998-04-07T00:00:00+02:00,2023-02-16T11:25:33.664421+01:00,,,178308,Carrer de Lepant,150,,5,el Fort Pienc,2,Eixample,8013,Barcelona,TRUE,,200811,20003,Telèfons,Centraleta,932479300,TRUE,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,6.5103E+13,431885.0338,4583346.434,41.39877242,2.185159128,,,
﻿96351192937,Teatre,75990056531,Escola ETP Xavier,1996-12-16T00:00:00+01:00,2023-01-20T14:10:52.610168+01:00,,,208602,Mercaders,32,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,195689,20001,Telèfons,Tel.,933191700,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431242.8083,4581905.219,41.38573718,2.177640731,,,
﻿1179141110,Teatre,92086002304,Parròquia de Sant Medir,2001-06-28T00:00:00+02:00,2022-09-17T02:23:47.859762+02:00,,,89707,C Constitució,17,,16,la Bordeta,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,427893.7223,4580168.912,41.3698057,2.137795345,,,
﻿81155758,Auditori,98181142011,Parc Científic de Barcelona,2000-03-21T00:00:00+01:00,2022-09-17T02:15:27.095803+02:00,,,32051,C Baldiri Reixac,4,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,,129385,20001,Telèfons,Tel.,934037171,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,426147.0429,4581519.884,41.38181497,2.116747329,,,
﻿92086001479,Teatre Centre Sant Pere Apóstol,,,1985-01-31T00:00:00+01:00,2021-03-03T22:15:31.678687+01:00,,,12407,C Sant Pere Més Alt,25,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,160554,20001,Telèfons,Tel.,932682509,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431133.5433,4582177.944,41.38818419,2.176303011,,,
﻿1281145134,Teatre,75990020151,Institució Cultural del C.I.C.,2001-10-08T00:00:00+02:00,2023-10-03T10:45:53.699572+02:00,,,28000,Via Augusta,205,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,133419,20001,Telèfons,Tel.,932001133,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428016.4904,4583264.48,41.39769729,2.138895417,,,
﻿75990017485,Cinema Mooby Aribau,,,1996-09-17T00:00:00+02:00,2023-11-07T09:14:00.716143+01:00,,,23403,Carrer d'Aribau,8,,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,Barcelona,FALSE,,135176,20001,Telèfons,Tel.,934545108,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,429994.7154,4581980.232,41.38630516,2.162705965,,,
﻿92086015478,Teatre,92168152499,Casa de Cuenca de Barcelona,1986-04-24T00:00:00+02:00,2023-02-01T16:52:23.156834+01:00,,,217104,C Muntanya,62,,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,,164327,20001,Telèfons,Tel.,934558467,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431875.9606,4584822.682,41.41206777,2.184884438,,,
﻿75990090931,Luz de Gas,,,1996-09-18T00:00:00+02:00,2023-10-03T10:42:56.628974+02:00,,,223606,C Muntaner,246,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,141401,20003,Telèfons,Centraleta,932097711,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428863.0962,4582914.907,41.39462416,2.14906295,,,
﻿75990090931,Luz de Gas,,,1996-09-18T00:00:00+02:00,2023-10-03T10:42:56.628974+02:00,,,223606,C Muntaner,246,,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,141401,20003,Telèfons,Centraleta,932097711,TRUE,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,6.5103E+13,428863.0962,4582914.907,41.39462416,2.14906295,,,
﻿2071125357,Saló del Tinell,92086011563,MUHBA Museu d'Història de Barcelona - Plaça del Rei,2002-03-12T00:00:00+01:00,2023-06-09T10:41:12.296891+02:00,,,280600,Plaça del Rei,9,,2,el Barri Gòtic,1,Ciutat Vella,8002,Barcelona,TRUE,,134629,20003,Telèfons,Centraleta,932562100,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,431209.4677,4581745.466,41.38429549,2.177260143,,,
﻿299170435,Auditori,92086011642,Institut del Teatre,2000-10-25T00:00:00+02:00,2022-09-17T02:19:47.210335+02:00,,,700685,Pl Margarida Xirgu,1,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,130993,20001,Telèfons,Tel.,932273900,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,429538.3452,4580249.752,41.37067945,2.157449326,,,
﻿75990063415,Cinema Comèdia *Tancat,,,1996-09-18T00:00:00+02:00,2024-05-10T07:41:43.662165+02:00,,,148307,Passeig de Gràcia,13,,7,la Dreta de l'Eixample,2,Eixample,8007,Barcelona,TRUE,,,,,,,,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,430412.4523,4582337.273,41.38955716,2.167660761,,,
﻿1331135946,Sala Fabià Puigserver,75990089577,Teatre Lliure,2001-11-27T00:00:00+01:00,2023-10-03T10:45:53.194466+02:00,,,316809,Pg Santa Madrona,40,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,TRUE,,133191,20001,Telèfons,Tel.,932892770,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429523.3534,4580234.222,41.37053826,2.157271884,,,
﻿75990107722,Teatre El Llantiol,,,1996-09-18T00:00:00+02:00,2023-10-03T10:03:30.054410+02:00,,,282605,C Riereta,7,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,142878,20001,Telèfons,Tel.,933299009,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430384.8368,4581150.952,41.37886995,2.167466788,,,
﻿1257094507,Cinesa SOM Multiespai,,,2001-09-14T00:00:00+02:00,2023-02-15T13:01:43.647843+01:00,,,282650,Avinguda de Rio de Janeiro,42,,45,Porta,8,Nou Barris,8016,Barcelona,TRUE,,,,,,,,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,431579.0119,4587385.475,41.43512473,2.181041766,,,
﻿62172326,Auditori,96025141508,Museu d'Història de Catalunya,2000-03-02T00:00:00+01:00,2022-09-17T02:14:34.851038+02:00,,,248050,Pl Pau Vila,1,,3,la Barceloneta,1,Ciutat Vella,8039,BARCELONA,TRUE,,128983,20001,Telèfons,Tel.,932254700,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,431926.0598,4581354.891,41.38083864,2.185873681,,,
﻿75990066470,Teatre Romea,,,1996-09-18T00:00:00+02:00,2023-10-03T10:03:42.368823+02:00,,,157909,C Hospital,51,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,139649,20038,Telèfons,Taquilles,933015504,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430689.0078,4581338.458,41.38058502,2.171082582,,,
﻿75990172785,Teatre Goya,,,1996-09-18T00:00:00+02:00,2023-10-03T10:03:15.731284+02:00,,,167709,C Joaquín Costa,68,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,147327,20001,Telèfons,Tel.,933435323,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430158.3139,4581746.674,41.3842158,2.164689399,,,
﻿92086015480,Cooperativa Nova Obrera,,,1986-04-24T00:00:00+02:00,2022-09-17T04:25:30.400423+02:00,,,151200,C Guadiana,22,,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,164328,20001,Telèfons,Tel.,934216740,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428015.259,4580663.851,41.37427432,2.139189687,,,
﻿159174943,Cinema Yelmo *La Maquinista,,,2000-06-07T00:00:00+02:00,2023-09-27T10:58:38.415587+02:00,,,264308,Carrer de Potosí,2,,59,el Bon Pastor,9,Sant Andreu,8030,Barcelona,TRUE,,,,,,,,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,433190.7261,4588219.908,41.44277589,2.20023893,,,
﻿2086161222,Cinemes Renoir *Floridablanca,,,2002-03-27T00:00:00+01:00,2021-07-19T14:13:12.220994+02:00,,,127704,Carrer de Floridablanca,135,,10,Sant Antoni,2,Eixample,8011,Barcelona,TRUE,,134717,20001,Telèfons,Tel.,932289393,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,429978.7457,4581470.321,41.38171116,2.162573908,,,
﻿92086010464,Teatre,92168151184,Ateneu Montserrat,1986-04-23T00:00:00+02:00,2023-02-01T17:03:01.694513+01:00,,,339509,C Torre d'en Damians,6,,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,163757,20001,Telèfons,Tel.,934317555,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428472.0905,4580810.353,41.37563454,2.144634712,,,
﻿92168176499,Sala Beckett - Obrador Internacional de Dramatúrgia,,,1988-04-28T00:00:00+02:00,2023-10-03T11:38:55.917549+02:00,,,249304,C Pere IV,228,,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,172908,20001,Telèfons,Tel.,932845312,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,433085.992,4583997.157,41.40473415,2.199452579,,,
﻿96348200713,Teatre,75990035832,Centre Educatiu Jesuïtes Casp - Sagrat Cor de Jesús,1996-12-13T00:00:00+01:00,2023-02-01T16:52:18.638686+01:00,,,71600,Casp,25,,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,,195681,20001,Telèfons,Tel.,933183704,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430724.8013,4582386.992,41.39003192,2.171390716,,,
﻿299170336,Teatre Estudi,92086011642,Institut del Teatre,2000-10-25T00:00:00+02:00,2022-09-17T02:19:45.819149+02:00,,,700685,Pl Margarida Xirgu,1,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,130992,20001,Telèfons,Tel.,932273900,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429538.3452,4580249.752,41.37067945,2.157449326,,,
﻿99400708121,Espai Texas,,,2023-03-14T13:06:04.972594+01:00,2023-10-30T11:28:27.542951+01:00,,,31300,Carrer de Bailèn,205,205,31,la Vila de Gràcia,6,Gràcia,8037,Barcelona,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430091.629,4583726.512,41.40204173,2.163663389,,,
﻿99400063278,Auditori,94354123927,Museu d'Art Contemporani de Barcelona,2003-10-16T12:38:00+02:00,2022-09-17T06:04:59.590737+02:00,,,16601,Pl Àngels,1,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,207428,20001,Telèfons,Tel.,934120810,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,430421.3494,4581628.853,41.38317742,2.167848529,,,
﻿99400164758,Teatre,92086035490,Centre Cívic Can Felipa,2006-07-12T11:17:00+02:00,2022-09-17T06:37:16.809377+02:00,,,700802,Pl Josep M. Huertas Claveria,1,,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,216119,20003,Telèfons,Centraleta,932563840,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,433173.2732,4583879.284,41.40367976,2.200509712,,,
﻿99400164759,Teatre,99119115920,Centre Cultural La Farinera del Clot,2006-07-12T11:21:00+02:00,2022-09-17T06:37:17.544725+02:00,,,169409,G.V. Corts Catalanes,837,,65,el Clot,10,Sant Martí,8018,BARCELONA,TRUE,,216085,20001,Telèfons,Tel.,932918080,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,432167.5119,4584029.275,41.40494645,2.188461496,,,
﻿99400164759,Teatre,99119115920,Centre Cultural La Farinera del Clot,2006-07-12T11:21:00+02:00,2022-09-17T06:37:17.544725+02:00,,,169409,G.V. Corts Catalanes,837,,65,el Clot,10,Sant Martí,8018,BARCELONA,TRUE,,216085,20001,Telèfons,Tel.,932918080,TRUE,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,6.5103E+13,432167.5119,4584029.275,41.40494645,2.188461496,,,
﻿99400550523,Teatre La Gleva,,,2017-11-06T15:29:10+01:00,2022-09-17T09:08:49.794079+02:00,,,146709,C Gleva,19,,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,,230721,20001,Telèfons,Tel.,932006543,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,428609.5805,4583877.516,41.40327154,2.145917222,,,
﻿97035175013,Auditori Jordi Rubió i Balaguer - Àgora,92086033600,Facultat de Ciències Econòmiques i Empresarials - UPF,1997-02-04T00:00:00+01:00,2022-09-17T05:28:09.052342+02:00,,,132908,Ramon Trias Fargas,23,,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,195587,20001,Telèfons,Tel.,935421700,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,432362.0264,4582284.352,41.38924682,2.190983335,,,
﻿97038152958,Teatre,75990120076,Centre Educatiu Maria Auxiliadora,1997-02-07T00:00:00+01:00,2022-09-17T05:28:14.916066+02:00,,,323203,Sepúlveda,71,,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,195607,20001,Telèfons,Tel.,933257712,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429429.3851,4581119.128,41.37850009,2.156045353,,,
﻿97038210711,Teatre,75990016466,Centre Educatiu Lestonnac,1997-02-07T00:00:00+01:00,2022-09-17T05:28:20.611144+02:00,,,247659,C Pau Claris,131,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,,197503,20001,Telèfons,Tel.,932159900,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430344.6929,4582705.35,41.39286644,2.16680804,,,
﻿97041174204,Teatre,75990334003,Centre Educatiu La Salle Bonanova,1997-02-10T00:00:00+01:00,2022-09-17T05:28:24.625477+02:00,,,44709,Pg Bonanova,8,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,TRUE,,196708,20001,Telèfons,Tel.,932540950,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,427490.3243,4584218.24,41.40624013,2.132487589,,,
﻿92086011052,Teatre,92086011049,Cooperativa La Formiga Martinenca,1986-04-23T00:00:00+02:00,2022-09-17T04:15:59.208945+02:00,,,191204,C Mallorca,580,,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,,163659,20001,Telèfons,Tel.,932327709,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431837.821,4584609.601,41.41014537,2.18445214,,,
﻿99400504551,Recursos d'Animació Intercultural RAI,,,2017-05-17T13:58:16+02:00,2024-01-31T09:03:24.788295+01:00,,,65607,C Carders,12,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,582845,20001,Telèfons,Tel.,932681321,FALSE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,431448.2313,4581953.574,41.38619024,2.180091946,,,
